48.0520897,17.5714811
48.0520917,17.5714900
48.0520936,17.5714989
48.0520953,17.5715078
48.0520968,17.5715167
48.0520981,17.5715256
48.0520992,17.5715346
48.0521001,17.5715435
48.0521009,17.5715524
48.0521014,17.5715614
48.0521018,17.5715702
48.0521019,17.5715789
48.0521018,17.5715876
48.0521015,17.5715962
48.0521009,17.5716047
48.0521001,17.5716131
48.0520978,17.5716297
48.0520964,17.5716376
48.0520948,17.5716455
48.0520909,17.5716611
48.0520887,17.5716687
48.0520863,17.5716763
48.0520836,17.5716837
48.0520809,17.5716911
48.0520780,17.5716983
48.0520750,17.5717056
48.0520718,17.5717127
48.0520684,17.5717196
48.0520648,17.5717264
48.0520611,17.5717331
48.0520572,17.5717397
48.0520532,17.5717462
48.0520492,17.5717527
48.0520450,17.5717589
48.0520407,17.5717652
48.0520362,17.5717712
48.0520314,17.5717772
48.0520265,17.5717828
48.0520215,17.5717882
48.0520164,17.5717935
48.0520112,17.5717986
48.0520058,17.5718037
48.0520004,17.5718086
48.0519949,17.5718134
48.0519893,17.5718180
48.0519836,17.5718224
48.0519777,17.5718267
48.0519719,17.5718309
48.0519659,17.5718349
48.0519599,17.5718387
48.0519537,17.5718424
48.0519474,17.5718456
48.0519411,17.5718487
48.0519346,17.5718517
48.0519281,17.5718545
48.0519216,17.5718570
48.0519150,17.5718592
48.0519082,17.5718613
48.0519015,17.5718630
48.0518946,17.5718645
48.0518877,17.5718657
48.0518807,17.5718666
48.0518737,17.5718672
48.0518667,17.5718676
48.0518597,17.5718676
48.0518527,17.5718675
48.0518457,17.5718672
48.0518387,17.5718666
48.0518317,17.5718657
48.0518246,17.5718644
48.0518176,17.5718629
48.0518107,17.5718612
48.0518003,17.5718580
48.0517934,17.5718555
48.0517867,17.5718526
48.0517799,17.5718496
48.0517732,17.5718462
48.0517665,17.5718426
48.0517599,17.5718387
48.0517534,17.5718346
48.0517469,17.5718304
48.0517404,17.5718258
48.0517341,17.5718209
48.0517279,17.5718160
48.0517217,17.5718108
48.0517155,17.5718054
48.0517093,17.5717999
48.0517032,17.5717942
48.0516972,17.5717883
48.0516912,17.5717822
48.0516852,17.5717761
48.0516793,17.5717698
48.0516734,17.5717635
48.0516675,17.5717571
48.0516615,17.5717507
48.0516556,17.5717442
48.0516497,17.5717376
48.0516437,17.5717311
48.0516377,17.5717245
48.0516316,17.5717178
48.0516254,17.5717111
48.0516193,17.5717043
48.0516131,17.5716974
48.0516068,17.5716905
48.0516005,17.5716834
48.0515942,17.5716764
48.0515878,17.5716692
48.0515814,17.5716620
48.0515750,17.5716547
48.0515686,17.5716474
48.0515621,17.5716401
48.0515524,17.5716288
48.0515460,17.5716213
48.0515395,17.5716138
48.0515331,17.5716062
48.0515266,17.5715985
48.0515202,17.5715909
48.0515137,17.5715831
48.0515072,17.5715754
48.0515008,17.5715676
48.0514943,17.5715597
48.0514879,17.5715518
48.0514814,17.5715439
48.0514750,17.5715360
48.0514686,17.5715279
48.0514622,17.5715199
48.0514557,17.5715119
48.0514494,17.5715039
48.0514431,17.5714958
48.0514369,17.5714878
48.0514275,17.5714757
48.0514214,17.5714677
48.0514153,17.5714598
48.0514093,17.5714519
48.0514033,17.5714441
48.0513974,17.5714362
48.0513915,17.5714283
48.0513856,17.5714205
48.0513682,17.5713970
48.0513625,17.5713892
48.0513568,17.5713813
48.0513510,17.5713735
48.0513454,17.5713656
48.0513396,17.5713578
48.0513340,17.5713499
48.0513283,17.5713420
48.0513226,17.5713341
48.0513170,17.5713261
48.0513113,17.5713183
48.0513057,17.5713103
48.0513000,17.5713023
48.0512944,17.5712943
48.0512888,17.5712863
48.0512832,17.5712783
48.0512776,17.5712702
48.0512720,17.5712622
48.0512664,17.5712540
48.0512606,17.5712458
48.0512550,17.5712378
48.0512436,17.5712216
48.0512379,17.5712136
48.0512322,17.5712055
48.0512264,17.5711974
48.0512206,17.5711893
48.0512149,17.5711812
48.0512091,17.5711732
48.0512004,17.5711611
48.0511946,17.5711531
48.0511889,17.5711451
48.0511832,17.5711372
48.0511774,17.5711292
48.0511717,17.5711213
48.0511660,17.5711134
48.0511603,17.5711055
48.0511546,17.5710976
48.0511489,17.5710897
48.0511433,17.5710818
48.0511376,17.5710740
48.0511319,17.5710662
48.0511263,17.5710584
48.0511207,17.5710506
48.0511151,17.5710428
48.0511095,17.5710351
48.0511039,17.5710274
48.0510983,17.5710197
48.0510928,17.5710121
48.0510873,17.5710044
48.0510818,17.5709967
48.0510763,17.5709891
48.0510708,17.5709815
48.0510653,17.5709739
48.0510599,17.5709663
48.0510544,17.5709588
48.0510490,17.5709512
48.0510436,17.5709436
48.0510382,17.5709362
48.0510329,17.5709287
48.0510276,17.5709213
48.0510223,17.5709138
48.0510170,17.5709064
48.0510117,17.5708990
48.0510064,17.5708916
48.0510011,17.5708843
48.0509958,17.5708769
48.0509905,17.5708695
48.0509853,17.5708623
48.0509800,17.5708551
48.0509747,17.5708479
48.0509694,17.5708407
48.0509641,17.5708336
48.0509588,17.5708264
48.0509535,17.5708193
48.0509482,17.5708122
48.0509429,17.5708052
48.0509377,17.5707982
48.0509326,17.5707914
48.0509224,17.5707780
48.0509173,17.5707714
48.0509124,17.5707650
48.0509075,17.5707586
48.0509026,17.5707523
48.0508978,17.5707461
48.0508931,17.5707399
48.0508884,17.5707338
48.0508837,17.5707279
48.0508791,17.5707219
48.0508745,17.5707160
48.0508699,17.5707103
48.0508654,17.5707045
48.0508609,17.5706988
48.0508565,17.5706932
48.0508521,17.5706877
48.0508478,17.5706823
48.0508434,17.5706768
48.0508391,17.5706715
48.0508348,17.5706661
48.0508306,17.5706609
48.0508264,17.5706557
48.0508222,17.5706505
48.0508180,17.5706454
48.0508139,17.5706404
48.0508098,17.5706354
48.0508057,17.5706304
48.0508016,17.5706254
48.0507975,17.5706205
48.0507934,17.5706156
48.0507894,17.5706108
48.0507853,17.5706060
48.0507813,17.5706013
48.0507773,17.5705965
48.0507733,17.5705918
48.0507693,17.5705871
48.0507653,17.5705824
48.0507613,17.5705778
48.0507574,17.5705732
48.0507534,17.5705686
48.0507495,17.5705640
48.0507456,17.5705595
48.0507417,17.5705550
48.0507378,17.5705505
48.0507340,17.5705460
48.0507301,17.5705416
48.0507262,17.5705372
48.0507224,17.5705328
48.0507186,17.5705283
48.0507148,17.5705241
48.0507111,17.5705197
48.0507074,17.5705155
48.0507036,17.5705111
48.0506999,17.5705068
48.0506962,17.5705027
48.0506925,17.5704984
48.0506889,17.5704942
48.0506853,17.5704901
48.0506817,17.5704859
48.0506780,17.5704818
48.0506744,17.5704777
48.0506709,17.5704735
48.0506673,17.5704695
48.0506637,17.5704654
48.0506602,17.5704613
48.0506567,17.5704573
48.0506532,17.5704533
48.0506497,17.5704493
48.0506462,17.5704453
48.0506428,17.5704413
48.0506393,17.5704374
48.0506359,17.5704335
48.0506325,17.5704296
48.0506292,17.5704257
48.0506258,17.5704219
48.0506225,17.5704181
48.0506192,17.5704142
48.0506159,17.5704104
48.0506126,17.5704067
48.0506093,17.5704029
48.0506061,17.5703992
48.0506029,17.5703955
48.0505997,17.5703918
48.0505965,17.5703880
48.0505933,17.5703844
48.0505901,17.5703808
48.0505870,17.5703771
48.0505839,17.5703735
48.0505807,17.5703698
48.0505775,17.5703661
48.0505743,17.5703624
48.0505710,17.5703586
48.0505645,17.5703511
48.0505612,17.5703472
48.0505580,17.5703435
48.0505547,17.5703397
48.0505514,17.5703359
48.0505482,17.5703322
48.0505450,17.5703284
48.0505418,17.5703248
48.0505387,17.5703211
48.0505356,17.5703175
48.0505324,17.5703138
48.0505294,17.5703103
48.0505264,17.5703067
48.0505233,17.5703032
48.0505203,17.5702997
48.0505173,17.5702962
48.0505144,17.5702928
48.0505115,17.5702894
48.0505087,17.5702859
48.0505059,17.5702825
48.0505031,17.5702791
48.0505004,17.5702756
48.0504978,17.5702722
48.0504953,17.5702687
48.0504928,17.5702651
48.0504904,17.5702615
48.0504882,17.5702578
48.0504860,17.5702540
48.0504840,17.5702501
48.0504821,17.5702461
48.0504802,17.5702421
48.0504784,17.5702379
48.0504766,17.5702337
48.0504751,17.5702294
48.0504735,17.5702249
48.0504721,17.5702204
48.0504708,17.5702159
48.0504696,17.5702112
48.0504685,17.5702064
48.0504676,17.5702018
48.0504668,17.5701969
48.0504661,17.5701920
48.0504657,17.5701869
48.0504654,17.5701818
48.0504655,17.5701767
48.0504657,17.5701715
48.0504662,17.5701663
48.0504669,17.5701612
48.0504677,17.5701562
48.0504687,17.5701512
48.0504698,17.5701463
48.0504711,17.5701417
48.0504726,17.5701371
48.0504741,17.5701325
48.0504774,17.5701240
48.0504792,17.5701199
48.0504810,17.5701158
48.0504828,17.5701116
48.0504847,17.5701076
48.0504865,17.5701035
48.0504905,17.5700953
48.0504923,17.5700912
48.0504942,17.5700871
48.0504961,17.5700830
48.0504979,17.5700789
48.0505000,17.5700748
48.0505019,17.5700706
48.0505039,17.5700665
48.0505059,17.5700623
48.0505078,17.5700581
48.0505098,17.5700539
48.0505118,17.5700496
48.0505138,17.5700454
48.0505159,17.5700411
48.0505180,17.5700367
48.0505200,17.5700324
48.0505222,17.5700281
48.0505243,17.5700238
48.0505265,17.5700194
48.0505298,17.5700130
48.0505319,17.5700088
48.0505342,17.5700047
48.0505364,17.5700008
48.0505386,17.5699967
48.0505408,17.5699927
48.0505430,17.5699888
48.0505452,17.5699849
48.0505473,17.5699810
48.0505503,17.5699751
48.0505523,17.5699711
48.0505542,17.5699673
48.0505560,17.5699632
48.0505577,17.5699594
48.0505593,17.5699554
48.0505609,17.5699514
48.0505622,17.5699473
48.0505635,17.5699432
48.0505648,17.5699392
48.0505659,17.5699351
48.0505669,17.5699311
48.0505678,17.5699270
48.0505687,17.5699228
48.0505695,17.5699186
48.0505702,17.5699143
48.0505708,17.5699100
48.0505713,17.5699057
48.0505716,17.5699015
48.0505718,17.5698973
48.0505720,17.5698931
48.0505720,17.5698889
48.0505719,17.5698847
48.0505717,17.5698805
48.0505712,17.5698763
48.0505708,17.5698719
48.0505702,17.5698677
48.0505694,17.5698636
48.0505685,17.5698596
48.0505676,17.5698556
48.0505666,17.5698517
48.0505654,17.5698478
48.0505642,17.5698441
48.0505628,17.5698402
48.0505615,17.5698365
48.0505601,17.5698328
48.0505586,17.5698292
48.0505571,17.5698257
48.0505555,17.5698222
48.0505538,17.5698186
48.0505520,17.5698152
48.0505502,17.5698118
48.0505482,17.5698084
48.0505462,17.5698050
48.0505441,17.5698017
48.0505419,17.5697985
48.0505397,17.5697954
48.0505374,17.5697922
48.0505350,17.5697892
48.0505326,17.5697863
48.0505302,17.5697834
48.0505276,17.5697808
48.0505251,17.5697783
48.0505197,17.5697733
48.0505171,17.5697710
48.0505146,17.5697688
48.0505119,17.5697665
48.0505094,17.5697644
48.0505069,17.5697622
48.0505044,17.5697600
48.0505020,17.5697577
48.0504996,17.5697554
48.0504972,17.5697531
48.0504949,17.5697508
48.0504926,17.5697486
48.0504902,17.5697463
