lap2-0.csv,lap2-0.csv (from view of ref lap),lap2-1.csv,lap2-1.csv (from view of ref lap),lap2-10.csv,lap2-10.csv (from view of ref lap),lap2-11.csv,lap2-11.csv (from view of ref lap),lap2-12.csv,lap2-12.csv (from view of ref lap),lap2-13.csv,lap2-13.csv (from view of ref lap),lap2-14.csv,lap2-14.csv (from view of ref lap),lap2-15.csv,lap2-15.csv (from view of ref lap),lap2-16.csv,lap2-16.csv (from view of ref lap),lap2-2.csv,lap2-2.csv (from view of ref lap),lap2-3.csv,lap2-3.csv (from view of ref lap),lap2-4.csv,lap2-4.csv (from view of ref lap),lap2-5.csv,lap2-5.csv (from view of ref lap),lap2-6.csv,lap2-6.csv (from view of ref lap),lap2-7.csv,lap2-7.csv (from view of ref lap),lap2-8.csv,lap2-8.csv (from view of ref lap),lap2-9.csv,lap2-9.csv (from view of ref lap),lap3-0.csv,lap3-0.csv (from view of ref lap),lap3-1.csv,lap3-1.csv (from view of ref lap),lap3-2.csv,lap3-2.csv (from view of ref lap),lap3-3.csv,lap3-3.csv (from view of ref lap),lap3-4.csv,lap3-4.csv (from view of ref lap)
17.8967154037,98.2049503899,4.99857537299,106.497692789,26.3416947337,11.2997727123,99.5762615426,32.7902819186,223.961255567,40.0109009166,7.60681952213,24.541163529,189.187475522,26489.208794233087,55.0386806654,10571.757054349519,,27450.650552532425,178.34659368,46.9038178551,63.6719913559,75.0956356788,45.0586288957,44.1047755981,65.094736226,34.3465654094,21.6809647697,48.9398752265,88.0890804212,29.9610595492,30.9778766231,31.3776949722,43.7941798714,14.6140594112,21.2462829759,46.1968392221,110.082977321,122.338515526,102.951259952,36.1256385229,1284.93746754,22771.95565726618,,27524.77537085453
18.8382349915,96.9772934876,5.843548405,107.331114655,24.0679216551,8.74134570498,99.85898754736728,33.8149604098,236.014999647,40.2699917894,8.84609878483,24.6292633318,190.133879004,26422.51837395559,54.2524138455,10552.676229292952,,27382.53700927158,185.711995535,52.005339015,59.6996983307,67.8309953347,45.2216510806,43.2801561457,69.0456648151,33.4831403967,22.6244197008,47.9277340953,87.8439920486,28.3448932925,30.8576343818,29.4052677195,38.3124932496,11.6427361279,27.4460856934,44.2578158567,121.729414119,124.948184123,104.580376583,36.2353346105,1262.4082397,22707.85791089264,,27457.1156325596
20.1349395111,97.2121371205,5.72138362919,110.792774632,23.0868976305,8.26066817597,101.428425669,33.356937216,239.277671023,40.2304880394,9.86804040612,26.7767886579,189.735539166,26352.613436099837,53.4661469138,10529.42243540251,,27311.295464415674,193.641929734,59.6074492388,53.4819497949,62.0464287175,45.9580952962,44.2019060065,71.3282964359,33.4290902751,23.5567926399,47.8371480786,84.8355488622,27.9402723816,30.8576344068,28.7416194302,31.7393297345,13.1587173871,33.2110169629,43.661660625,134.542819023,125.519196048,105.04325034,37.7158653624,1241.59920346,22640.41471495837,,27386.298440714534
20.0932647217,96.1715285636,4.99857537299,110.986076482,21.095504587,5.72093179109,102.214692628,32.9273827739,240.36359353,40.4234102674,11.2703454449,26.8859224685,190.117591973,26280.857211087343,53.5406729431,10504.489673735723,,27238.22700107495,202.466187892,66.6919657739,46.4942676506,54.9736592826,46.0721919288,43.0976860806,76.1836458848,31.7113402326,25.3873894471,47.4776187493,84.1730404632,27.0876989541,29.9917295023,25.5534952027,25.3357722254,12.5180255221,38.3952314403,40.743561436,145.51248678155082,125.781318248,107.784541077,36.9953588427,1220.96614492,22571.09311254063,,27313.645195558343
20.3309185507,95.6949647116,5.72138362919,109.720815806,18.4005622757,2.28426292105,102.214692656,34.5427717453,240.398530095,41.0170987017,12.019584324,27.1750220471,190.526007788,26206.82841942037,53.6510092016,10476.687621394,,27162.956504462505,210.158411365,73.5972667465,37.8827080591,48.8803905511,46.6701477136,42.2693150884,80.0193669761,32.1802174701,25.3567029025,44.6935656134,82.7516905876,26.5820650734,29.9190191831,24.4951348301,19.943584027,13.1438245068,44.4865233425,36.8756574312,158.60388448047175,124.993713538,108.320541813,36.3502630319,1201.88427705,22499.391767108165,,27238.765995037713
21.3490298311,94.9869653593,4.99857537299,107.78773268,16.543071706,2.06818360449,101.857540812,32.7422006924,237.452593742,38.7046049867,11.4009048969,25.7322093237,189.972213979,26131.482161853568,52.9889915627,10447.098298771496,,27086.422658775773,220.286308623,78.9993414012,21.991697485,42.3455566685,46.7458816689,41.7933731538,85.9793076134,33.575099994,24.5660099447,43.170290326,82.5177389454,25.2887374977,29.1705167368,22.8215436251,11.1633012439,14.7920347562,50.7090088345,32.2718285258,172.33778794241275,123.506024993,109.3843884341507,36.8122301387,1181.71196275,22426.2806511,,27162.605027211135
21.7306885459,92.3850275814,5.843548405,103.690042512,14.2890566809,6.41542135459,102.58312849,32.4446306494,234.277074117,35.7598165964,11.9955014591,21.8553487244,190.012522122,26055.23025626977,53.0993278506,10417.040907267221,,27008.991437906505,231.644330965,82.1012929499,11.0506453425,34.2774412687,46.691292333,38.5871707885,90.8398178157,31.4105388252,25.2130994966,40.8466266193,82.1862211693,22.0082340843,28.4352840967,19.698674947,3.39100279745,13.4117651821,57.6089777092,25.060092584,187.839089865,122.468556371,115.647275118,33.6079839091,1163.9140057249053,22352.19367815956,,27085.54306017449
21.3574022321,90.3052621014,4.99857537299,99.7064448628,12.1159028148,6.59841861277,102.497461918,31.9931601037,227.666051008,32.815679219,11.7099806698,21.4816646887,189.405472023,25975.164233681026,53.209664109,10383.277282372013,,26927.805971608293,248.14662028878374,84.5960294391,2.23278316787,28.834816078,47.3874023341,36.099204744,95.7670270474,30.792229139,25.4001407568,37.2748859167,81.9361587495,19.1164803837,27.7792506837,17.9753116444,4.44779703875,10.5842868514,62.9204796365,18.9218143579,205.244892327,119.415093182,120.691465033,32.7022283252,1147.23369393,22274.19460095444,,27004.706504999187
22.1300118132,89.3743746872,5.843548405,96.3521769675,12.7781977817,4.04469767889,102.21469268564071,32.6970061693,220.260352479,32.6010602096,12.1532482237,23.6952250844,188.251046042,25893.333480520036,53.3200004537,10346.397056696442,,26844.9580284414,259.50618519305465,88.8585175862,5.73356676134,23.224801184,46.5087092737,34.5960351051,98.5693285033,30.3972158591,25.4173965408,34.5960351051,80.1027808966,18.4890930121,28.1893618307,17.6775309867,12.3336473141,12.4156399277,68.067558851,13.885290446,220.988152393,113.575757488,126.792802955,32.583988032,1132.14021567,22194.26984221541,,26922.173973960973
25.4805198828,86.357749141,4.99857537299,91.1258085839,10.7041901215,3.75182213264,103.600981952,31.8204570851,211.505787125,30.586253529,14.2223165773,23.3267251169,188.689668897,25812.091617222548,54.9750443401,10309.880028414374,,26762.720862954397,282.328290688,90.1229019983,11.7809655982,17.5547705431,44.0587060629,31.2496757703,101.499668608,29.1024671098,25.793248787,30.8210293102,77.8962504445,16.4109284145,30.6880734125,16.1985037145,20.2399215949,11.0529041005,73.1186463913,7.27220374352,237.834826819,110.35383986,131.210013394,31.1466722701,1117.55697798,22114.90351617181,,26840.24466061928
27.2562904575,82.8003314611,5.843548405,85.7030885022,11.00773614,1.84748818258,106.628699893,30.190621783,202.590019653,27.7517915566,14.0881926968,23.4665737071,188.340243552,25727.980541787067,55.0577965076,10270.754255686623,,26677.65879708754,295.276447559969,90.8911727385,15.2163522209,13.5055212219,43.9837087579,27.8332718868,105.165935331,27.8394619355,25.9898028707,27.969977776,74.542029394,14.3811936348,31.1466723053,14.7372975832,28.5322321656,12.0537168964,75.0656812403,0.786266875827,254.254850787,105.412790436,137.133710926,29.3238005197,1103.68715809,22032.606496795754,,26755.47546019454
29.5062872508,78.2731176352,4.99857537299,77.849010897,10.0428692358,0.498270895813,107.542940582,27.8175462416,191.036342108,26.5753971949,15.1413519303,23.9369129379,187.990818262,25641.966145634593,55.9404866498,10230.120951430496,,26590.72067361666,309.772413441,90.3158723157,15.7676471145,9.59602826853,41.5893344833,23.766228671,108.681305948,25.138313326,26.8570260745,25.4707529063,71.4444463994,12.8934839189,31.463204535,12.5679726036,36.7125719015,11.6255978467,78.6105679379,6.14010278634,269.849333331,100.562272752,141.845659279,27.2570944557,1090.01243569,21948.37136545609,,26668.82077871405
31.3065149984,71.8932715151,5.843548405,67.6236354084,8.20267812947,0.013902642256,107.99655196848533,26.7330734237,179.462436544,25.5249460406,18.6552018173,19.8405233475,186.577418288,25555.017090303132,57.5955306618,10189.073632189651,,26502.85793461721,324.881904623,87.2056792081,15.9117594341,6.42474334582,39.426532253,19.8570653384,111.148486308,21.4971369396,26.6226373357,22.6777931873,69.3325341685,9.89975113455,29.8909265129,8.64893554982,42.5238825978,10.992521609,83.441490759,13.5435314484,284.0089088453301,95.9022833099,147.72194736769382,23.5880060167,1078.04092117,21863.194009793177,,26581.237640051575
33.4615565056,64.9633729192,6.68852137697,57.0905763971,8.21170175172,0.564313805868,108.473515643,25.5224385943,165.926873819,24.681009406,22.6756403107,17.2978710457,185.887242898,25466.697529207806,59.2505746444,10146.254343077771,,26413.68266106841,338.145723036,82.7051623406,12.9510122388,4.71760117694,38.0129274295,17.855021979,113.497153406,19.9519455257,25.8303281794,21.4429196758,67.4218275933,7.55326220815,29.7016664582,5.50386801978,50.7090088226,10.9249775833,84.28839484195788,19.0657452257,301.402538026,89.9781653122,153.352083366,19.831599668,1065.99851382,21776.55674882756,,26492.322979808774
36.9702813305,57.8437747084,5.843548405,46.7147608072,8.22758510555,1.57253373817,109.052506803,23.7365739419,151.533974543,23.0320638189,26.2530408738,15.6230778656,185.24439211,25377.00089988253,60.9056185995,10101.660012194003,,26323.188981903182,353.436761558,77.3954092089,7.20693309997,3.72743550898,41.4476787069,15.7253372502,117.229783796,19.6566716802,25.2725516315,21.2292053959,65.9048293027,8.5708115497,29.2226564201,4.51539865131,58.2257761544,7.74961208506,87.6969364627,22.9219425479,317.236700009,83.5358726071,159.061236333,16.6582790267,1055.25656928,21688.4511515849,,26402.07079149847
38.5499985948,50.3553151822,4.99857537299,35.8995307769,8.25150525213,1.89209939664,109.709235767,20.8886042484,135.506946922,20.5643923177,28.0604129759,13.1857178492,184.608070746,25285.384468022166,60.9883708617,10055.609040343266,,26230.80414740195,372.14435242119407,70.137124519,0.729216689084,2.87812291466,41.0620697561,16.0506019087,119.02606512,20.442938548,24.7221987137,20.9463392811,62.2917686043,9.69021715364,30.2039924248,1.35852854922,64.5820569061,5.26096823329,91.0280604175,25.4563867213,333.5588334022802,77.320595873,164.437951082,15.0349322502,1047.65910348,21598.38728601991,,26309.917782101365
39.59490739,40.6103387816,5.843548405,23.5904185733,9.04551808732,1.31711697051,109.1750726277744,18.4134464665,119.522361372,16.2781934322,29.2362477792,9.97297500097,183.21536475503927,25193.794167259053,63.4433528106,10010.156446431361,,26138.439090449872,386.235801072,61.0523777632,8.03289024805,1.59755337442,40.6719473042,14.1007186495,123.060869707,18.7929776542,23.2981010318,19.0060802179,58.5221463718,9.11405601496,29.689627462,1.14865400747,70.0686541118,2.42455643865,95.7928230049,27.0870628953,348.7073608657911,71.9926661701,170.108776592,12.6431026004,1040.83254201,21508.367143574666,,26217.786122134406
42.6204384786,31.0008206906,4.99857537299,12.7005712618,9.05309285839,2.22383002701,110.336792966,14.0168539967,102.051698226,12.6570099529,31.0519743454,7.47973121451,182.123803843,25100.814902251746,65.1259808054,9962.692929787738,,26044.74503022997,399.011794558,51.2114871114,19.1531545002,0.712957675022,39.8015302738,13.0357454613,126.14132054420577,17.4086464186,22.8637590705,17.7867250009,54.5799557709,9.46974277897,30.8275878666,2.12949812395,76.114084627,1.56905089956,100.809116724,26.7976406859,364.85398724,66.109298005,176.741193263,10.7117138291,1035.54778942,21416.86343284044,,26124.306071411203
44.7610106948,20.7319475311,5.843548405,2.19094793234,10.221469292,0.534511089632,113.526709434,11.0737152985,85.6188812438,9.41430489764,33.586317919,4.66690826602,181.032355878,25007.858280734723,67.58096267,9915.931200201017,,25951.06764877424,409.155937657,38.610127105,31.716797597,0.73222373448,38.7596213891,10.9833556735,128.278177475,14.4352674441,21.5303157893,15.0356752212,49.3397196609,7.008426944,31.9893020288,4.07953211805,81.11134483212614,4.82646079321,103.31558597530632,27.3168415537,380.32241194251935,60.2639378164,181.08330759,7.94985746618,1032.6170041,21325.39904052162,,26030.84418716727
47.3955033196,9.84567940452,4.99857537299,7.24566849407,9.89902532591,1.04603386386,112.725125548,6.20311138946,60.6063976945,6.07251953548,36.5001994422,2.09206767181,179.805358671,24913.948565081224,70.881903455,9868.82603801,,25856.44892304948,419.378572186,25.6256829171,44.3381896925,3.24270504466,38.3311698351,7.83037830477,127.794098776,10.5779372828,19.7017498295,12.001279461,41.8111526224,5.07882982733,31.2968409127,6.59001347527,84.4966499831,7.57673893947,114.327100444,27.8776484833,393.685840901,56.3679079364,186.481779351,5.43937611363,1032.83280051,21232.96974045743,,25936.43678822791
48.5232698831,1.15363306034,5.843548405,16.7257719421,9.43520236043,4.14523113177,111.69418303644777,3.53818897574,44.1089541906,1.58116210478,38.4293824179,1.2552406497,179.183827375,24819.529120777326,73.4751438196,9822.520644095479,,25761.2829433779,426.96100820028715,11.3224612676,56.7934470815,7.26089621626,38.1181458931,2.60502939128,130.004155272,5.61544822565,18.5070087464,7.90581048403,35.220005008,0.587663232936,32.2010830282,10.2514577409,89.5835744914,11.7679932584,117.832203997,30.1036094382,408.3034705755919,53.8928002978,191.240580904,1.78852757488,1036.16815143,21140.10447665914,,25841.493417820267
50.1431666573,9.67423722126,4.99857537299,23.2549357439,9.99743136655,5.35064352527,109.881292797,3.06989923504,27.1315621461,1.81009375047,40.4136391844,3.03349820405,178.562296107,24724.687848298778,77.6400451218,9775.474040404386,,25665.738327339164,431.542563663,2.10977535313,68.4052174499,11.3896411052,39.170573789,0.0777621052168,132.092833575,2.33806984358,17.0716317348,3.56610540962,28.9610860232,2.80772398308,31.8375394316,13.2846302446,91.3437397625,13.9436963892,120.586536385,30.5868846332,419.704541374,50.7275646947,197.611767207,0.418413503366,1041.85314489,21046.74910038399,,25746.15747733959
51.2144831714,18.3612680667,5.72138362919,27.5548736924,9.09060165517,6.37162291549,109.449902403,0.142563748137,12.2314419008,5.15427413643,46.6580539499,4.45835865565,176.959726716,24628.890721172997,80.9929215912,9728.132491557311,,25569.249784112795,433.385534251,13.9552419743,77.6191584851,15.0469122239,39.2619124007,1.42768169627,133.665367298,1.84684720376,13.5985038911,1.28307418631,22.3238272397,4.07953211549,33.760964189,13.8995599257,93.7274958434377,14.1940520386,123.106849662,29.9979202765,426.071129517,48.2067848622,203.774259702,1.81444828407,1051.40643006,20952.425830665743,,25649.873404772683
53.8763216851,25.9515113328,4.99857537299,31.4138185166,8.53031359482,8.35024934146,106.526487569,2.78647416477,3.49441693847,9.13704319056,50.2401848491,7.7652001157,176.059123453,24533.56339219876,85.9174587133,9682.988161040901,,25473.174998143488,432.446776644,24.9692633435,85.4590896496,20.7552463855,40.2125884592,3.65879581001,134.451634146,0.630237833799,12.3209098306,2.08661549891,17.0532095503,7.37443627888,38.0666778916,15.3443631387,96.848268832,15.6806061137,125.57152034093204,30.4327306619,432.66115996759515,48.2385187646,208.17519674521324,4.75893905783,1028.58019217,20858.677041179104,,25554.020209577226
56.9772984766,31.2794730246,5.843548405,34.6068318868,7.07640177071,11.6109760998,103.423273683,4.70749113575,30.7811027793,12.255596763,51.25832851465603,9.87801417078,173.666522319,24437.28158028006,90.1347486208,9637.596383063745,,25376.15727993602,426.060215284,33.342201612,89.3656213304,26.0255840874,41.5345823243,4.977593069,132.24251377935119,1.68484487448,10.9201567414,4.73052594082,9.60334397298,9.30970155744,39.8133741588564,16.3222267826,100.77853135,16.0956226708,128.270368465,30.4690918485,434.146715287,48.1136833011,212.52489433688217,6.53389477401,992.591004918,20763.962914691157,,25457.219964488555
59.4795455469,35.3697501996,4.99857537299,36.2016787042,7.46583440011,13.3958308452,100.933800145,8.15008597827,44.3084532651,14.7490777097,56.9040223765,12.202457509,173.09483955,24339.516852325123,94.3520385282,9592.3828174681,,25277.63591156287,418.462547601,38.2885780871,90.5826295143,31.8450320961,44.4505932851,6.83966577783,131.93530238,4.37877292224,8.47788562658,5.92257648688,2.04060347651,10.4811076144,43.248089106,16.654523507,104.315051545,17.6672855508,132.318010678,30.7175093678,435.301873394,49.1261357453,216.798792829,8.83626226889,955.5035106989865,20667.81405711585,,25358.921917019557
62.0439996698,40.1458036867,5.843548405,37.3993093342,7.49950234836,14.8443752202,95.4775352182,9.12638399077,56.5780562156,17.4923167775,56.66578988142045,14.653271163,172.487426577,24241.250453720357,99.2109703927,9548.43188566964,,25178.573499381713,390.842682909,41.6321484477,88.1538790082,38.1207165337,46.1017854631,9.52480214348,129.329820472,6.9857880722,6.82492921943,9.29528886121,3.51103824275,13.8956434613,46.4320910228,18.9420333524,106.706136374,20.7295664742,135.7432698,31.0992308477,433.2565880611012,51.560376091,221.983516297,11.3345859914,920.013442773,20571.242826450678,,25260.094534902928
63.6536027958,41.7881738098,4.99857537299,36.3608417905,9.09130264693,14.8192053656,93.0977758485,9.57816143565,66.1067401807,19.937826213,59.4347024124479,15.4396038813,171.119314134,24142.555819516816,104.082592367,9503.767867948489,,25079.126597794675,371.800279237,41.0939922525,83.276595373,41.8720864753,50.2452325717,11.3841866414,128.758690326,8.23614408162,4.0329380287,10.3521278409,11.1194926759,14.9215050415,47.0263910258,18.9510677975,109.95581385,21.7221242004,140.734462184,28.9989538607,429.970217848,53.18805382,223.5709429754205,12.5854314216,882.12143855,20474.17413019261,,25160.86861100479
66.7491221466,41.7119572989,5.843548405,33.6996589037,10.3772813027,14.8847625961,91.4560037405,11.287774678,73.4466738327,19.9630403423,60.832873586754516,14.7700058025,169.756787942,24042.380384912634,108.979990234,9459.100920435361,,24978.17742358004,350.614088727,39.0096957646,76.7869865183,45.1097464271,52.9988158268,12.4870433318,126.62558753175242,10.611955148,2.92914736961,11.5360024335,17.6452180503,15.8828859981,45.8425223945,18.7400175806,113.73638982,22.7559179547,145.66959788758172,28.0067297281,422.6299603752029,55.8557800673,225.889597017,13.9715759831,844.85390116742,20375.67518011528,,25060.146438363405
67.4026790202,41.4093724804,4.99857537299,30.6342768077,11.7940030087,15.3800566017,91.0510262873,10.784636788,81.2372312525,22.4605405837,62.5059977469,15.4047834245,167.625657199,23941.707077226274,113.85161235,9415.791059765093,,24876.690050012363,301.338251235,34.9386174099,65.6993146874,48.365580075,53.2648660574,14.9978866818,127.986820353,12.2696544805,2.76593973882,13.9953570073,23.5819107576,17.2680213744,47.1176164272,19.5588823136,115.4072639665954,23.3470401947,152.337049466,27.8941305304,413.308969367,60.1564721926,227.402126525,15.2316959407,807.4198916254936,20276.7605910044,,24958.897995503812
68.6934773088,39.3596132815,5.843548405,23.8996459029,12.2858128817,14.5545265336,89.6623704569,11.155982104,86.2792057747,22.0686504104,62.0260510632,14.9226112345,166.273250091,23839.09785389686,118.74972636231945,9371.398449025013,,24773.295985641926,270.912127798,26.9953027342,54.9593663832,47.9669680715,53.9528150438,15.2110349497,128.487390284,11.8924701032,1.23002482233,13.7536657394,30.8385603938,17.0655313754,45.156111251,19.0252678117,118.521698378,21.6477106743,159.674166421,26.5442166594,401.0500577990679,63.0269264403,225.829980822,14.7495237691,770.350377205,20175.87162156491,,24855.73312776871
69.0023208766,35.4782684973,4.99857537299,17.9545923713,12.3113816193,14.2525111099,86.7129674634,11.4156628058,90.4757377958,22.3602585285,60.0520339031,15.105794856,164.923241236,23737.496712377535,123.951458256,9329.001337118243,,24670.883952780256,239.597817282,19.5883889446,43.4669810755,48.7450411831,55.7842006828,16.1605135211,129.36676168,13.0297188031,0.759933144524,15.2234559428,36.4178891858,17.3115919493,46.0158462488,19.3987227427,120.120689706,21.5617513867,165.100696445,25.931298524,389.475150046,66.6124995965,223.299790146,14.935382963,733.643668074,20076.043478156756,,24753.557965417887
70.7010322984,29.8781409041,5.96571317213,11.2133263904,11.7940030164,13.6771364614,84.558202536,11.5738945699,93.0987780925634,22.571470599,55.9609459437,14.618903796,163.573232351,23633.437041120455,129.281319496,9286.046573455293,,24566.009089090727,193.245907678,11.9921507273,32.139492639,47.3916836009,57.3160414759,16.3862326156,128.3567113405565,13.5812406392,0.67357710218,14.9816614215,44.7522276606,17.1205675707,47.5136334363,19.2543602225,122.769036739,21.1067271133,171.134164911,24.4105171261,374.590608503,69.652650459,219.127517366,14.3723808524,699.061551546,19973.781003092332,,24648.920491066176
73.6906078268,23.3012950171,5.12074020016,3.73090012092,10.7683664373,13.0587849835,81.2847355914,11.0440546805,94.6890079589,22.0940640309,47.2889747172,13.967940873,163.026393317,23529.404810733184,135.357876244,9244.133498750438,,24461.153658065512,166.284316141,4.03936619374,11.5888957992,45.6301850643,57.5773807302,16.5525435109,127.369673834,13.4938370133,0.00868154806276,15.7285022084,51.1325936942,17.0211223155,45.3161229824,19.9158294355,125.792608414,22.2257863556,177.994620845,22.5635968638,357.427481129,73.3858157207,210.927143445,14.4836221294,664.757394209,19871.569679971795,,24544.30440992243
75.9520397388,15.7253373073,5.96571317213,5.38983172246,9.75846416393,12.5043787997,78.3195733345,10.7255318169,96.4720929262,21.5311925507,39.9840114903,12.8372491415,161.642206943,23424.416384237757,139.941041885,9202.279101574459,,24355.35263388214,136.39652882,1.44450350653,3.14160245726,41.5847131621,56.9587077221,16.0809388471,127.761106106,13.5984404408,0.929264913919,15.1163149687,58.0925006114,16.3768265348,46.4251087373,19.6206704195,129.463989296,20.9216879984,183.690443052,21.1367440054,337.102265577,76.613999138,202.070584693,14.6395604844,631.8778285180549,19768.395177681665,,24438.73885637243
77.9425711148,8.16130127296,5.12074020016,14.1528035973,9.43520245406,12.1891915432,76.781424922,11.3620308523,97.3483382747,20.729597088,34.8001087239,11.9121644602,159.578503685,23319.45500791645,144.673103466,9161.505548257977,,24249.570558826294,90.6493622164,5.10021585257,0.0737960024789,36.9279532999,56.5858464405,16.275211637,125.923226032,13.3896422257,2.05973312289,15.0628878394,64.8839982224,16.0043183158,46.1082745226,19.0736698869,133.104698326,20.5850386518,190.037250188,19.64774934,313.938103391,79.0559324595,192.515064573,13.9436963625,599.303606216,19665.27195298486,,24333.19423220995
79.7606246105,0.984399102268,5.96571317213,19.9873908583,11.3871941871,13.1806379022,61.9644189394,9.63252816153,97.7340879336,20.3760613928,27.7778212633,12.0045068073,158.519171233,23214.00534220645,149.390704686,9122.340971360945,,24143.25743788644,72.1929145533,6.19879042161,0.742070583121,32.5097869481,57.2830336216,17.6500902485,124.03095026795161,13.8612853261,2.3613881834,15.3288317926,74.3080511643,16.9056023312,46.2469311856,19.8746437033,135.657810511,21.7177180593,195.7714259,19.2072109268,290.275840885,82.8584751379,172.772317873,14.03603869,567.557930958,19561.750317129932,,24227.131045454804
82.1505177498,7.25017470556,5.12074020016,26.9045035468,12.3970445979,11.8881783766,56.4770227171,7.39444717884,97.4629842342,17.4816766074,22.888331029,9.13775855387,157.327422299,23052.693249241067,153.322038973,9062.034374698864,,23980.717525644628,54.0668630377,8.73532436313,2.13555774506,20.4429385455,56.3093518988,15.8392419067,123.835662071,12.4043139404,3.09877339418,13.1126151995,83.6389854221,15.1760996557,45.0732114348,16.6994365443,140.11001997733237,19.4985884161,201.98337287184071,16.2677837798,259.606771362,85.2205418934,160.33312686,13.0228116308,535.654480339,19403.235626899015,,24064.944054320604
84.1424408187,11.5601720714,5.24290486458,29.9444472199,13.3665366993,11.1997866398,49.4244152467,7.49555092074,98.7146817653,15.534423984,17.1917074949,8.410374729,155.244206561,22945.856610381914,157.526523132,9023.24812485,,23873.068806050942,36.6139633224,9.29738007254,3.68963883024,11.7940029977,55.8286469907,15.606242912,122.003581691,11.3009844749,5.40749118588,11.410832806,85.4393915627,13.7100311592,46.9330438409,15.2333679903,144.521130932,17.8149135014,208.542165833,14.0360387813,227.949599678,86.0997480638,145.940227693,11.5567431251,503.7927869671407,19298.262242523408,,23957.528099135012
85.7605646675,13.2103407422,5.12074020016,29.9135024978,13.8652969498,11.6556183718,43.1790325683,6.59089836973,97.5917148658,14.8783045,12.1653184587,8.65047760091,153.906182777,22838.534523804487,161.176960949,8985.725868493344,,23764.89097981421,19.0697726538,7.80138460318,8.12278324491,3.93133432306,56.1419919179,15.8887890159,120.82954632192666,11.4279157337,6.89981832194,11.2589479586,90.7952520591,13.7748299043,48.2155149124,15.1688195687,148.99331147,17.1690365152,213.671019217,13.9339451412,193.59416743134835,88.9627412378,130.730264232,11.7064941601,473.533139215,19192.89635785114,,23849.595724776926
85.8414083272,15.7065883831,5.96571317213,29.2828919167,12.4616819904,10.5433888719,37.7408095369,6.36905439282,96.2162401237,12.9275793578,4.98907748734,8.71844362419,151.798795408,22730.7536053,165.638606825,8947.826452473184,,23656.311191811397,5.46442494478,6.68212088771,13.996372752,3.87222641427,57.0931521861,14.4721790443,117.391307245,10.2973743137,12.0674582559,9.6200766237,95.6247654067,13.4824354541,50.7502703234,14.1612526647,153.2786037,16.2515010649,220.976159052,12.5809939301,121.115816497,90.2606315143,114.577440059,10.6552138647,442.70246051023753,19087.00978646517,,23741.246885498338
86.9475147152,17.5112985434,5.12074020016,27.5918507565,13.2774847605,9.89692086018,32.2457736116,6.57487658045,95.8823693267,11.5788253546,0.962148362319,8.24934107467,150.963238407,22621.477730353334,169.833643177,8910.751056218094,,23546.23462316596,20.274288762,4.42697200691,21.2077828644,11.4076085994,59.0557770164,13.8446341259,116.783538883,9.8282717059,14.7094462343,8.77556034204,100.37767491562097,13.3855625229,54.5301361226,13.4296175367,156.512511469,15.6537706661,226.247414952,11.3586425333,78.22466277561135,91.6585982792,97.5717359232,10.2852135234,413.730661648,18979.71372727123,,23631.408099769225
88.0984489678,18.4578843659,5.96571317213,24.3966189454,12.5100362854,9.30196140992,27.4737301806,6.65052445383,94.8226175135,11.2876384109,2.79897696503,7.77198608467,150.176971569,22513.724421170682,172.192443805,8874.976172802993,,23437.690825795315,35.408541821,1.39272972171,32.6975791624,16.5417997476,61.7491615732,13.4804599351,113.8540486584167,9.96867227673,18.5208766628,7.75735526616,104.908363719,12.7916271897,58.527139466,13.4865713196,161.604250962,15.7002763351,231.791184271,11.5410343799,33.2333902972,92.8917798659,80.6619987295,10.4214414682,373.337576592,18873.9337592671,,23523.099426217283
88.6630921282,17.6075193908,5.843548405,20.0018188664,12.5095408082,8.11204259775,21.9293328375,7.8046533174,94.4374270151,10.6406200547,5.11496665966,7.3765425478,148.589543963,22403.511462738148,174.551244374,8838.927873504783,,23326.681612282555,48.2360465315,3.37187405901,43.0990038238,20.4649365319,64.6106550761,12.2551502926,111.111171849,9.95155065366,19.9418697061,6.91357059414,107.939733341,11.6743821352,64.5414197889,13.3704113048,168.425930297,15.2575352672,241.0853718709154,10.3892345692,14.5674874582,93.5396050656,64.0795436111,10.0667306411,347.219018108,18765.72590251886,,23412.326287602038
88.2157501562,15.8514183667,6.68852137697,12.9787564432,11.7764717868,9.43236857382,15.9552066798,7.84519119566,93.568345048,10.5504865851,4.68874714165,8.28458806732,146.471878228,22294.31450863397,177.892996092,8805.11642923751,,23216.661008012114,58.6789019121,9.5636831708,52.9676350268,21.7272596369,70.3951757309,13.0268005874,108.482440537,10.7871051043,23.7436745419,6.81915009713,111.65467946,12.3862347547,69.7589396957,14.372910594,172.131961701,17.050820162,247.015432425,10.8442401584,62.6307374759,94.8597205529,48.2767293883,10.387384597,322.630236778,18658.596593110764,,23302.549965435443
