lap1-0.csv,lap1-0.csv (from view of ref lap),lap1-1.csv,lap1-1.csv (from view of ref lap),lap1-10.csv,lap1-10.csv (from view of ref lap),lap1-11.csv,lap1-11.csv (from view of ref lap),lap1-12.csv,lap1-12.csv (from view of ref lap),lap1-13.csv,lap1-13.csv (from view of ref lap),lap1-14.csv,lap1-14.csv (from view of ref lap),lap1-15.csv,lap1-15.csv (from view of ref lap),lap1-16.csv,lap1-16.csv (from view of ref lap),lap1-17.csv,lap1-17.csv (from view of ref lap),lap1-18.csv,lap1-18.csv (from view of ref lap),lap1-19.csv,lap1-19.csv (from view of ref lap),lap1-2.csv,lap1-2.csv (from view of ref lap),lap1-20.csv,lap1-20.csv (from view of ref lap),lap1-21.csv,lap1-21.csv (from view of ref lap),lap1-22.csv,lap1-22.csv (from view of ref lap),lap1-23.csv,lap1-23.csv (from view of ref lap),lap1-24.csv,lap1-24.csv (from view of ref lap),lap1-25.csv,lap1-25.csv (from view of ref lap),lap1-26.csv,lap1-26.csv (from view of ref lap),lap1-27.csv,lap1-27.csv (from view of ref lap),lap1-28.csv,lap1-28.csv (from view of ref lap),lap1-29.csv,lap1-29.csv (from view of ref lap),lap1-3.csv,lap1-3.csv (from view of ref lap),lap1-30.csv,lap1-30.csv (from view of ref lap),lap1-31.csv,lap1-31.csv (from view of ref lap),lap1-32.csv,lap1-32.csv (from view of ref lap),lap1-33.csv,lap1-33.csv (from view of ref lap),lap1-4.csv,lap1-4.csv (from view of ref lap),lap1-5.csv,lap1-5.csv (from view of ref lap),lap1-6.csv,lap1-6.csv (from view of ref lap),lap1-7.csv,lap1-7.csv (from view of ref lap),lap1-8.csv,lap1-8.csv (from view of ref lap),lap1-9.csv,lap1-9.csv (from view of ref lap)
8.6489354665,99.9252684732,68.4896848585,97.6225153501,28.4141501683,87.341938699,54.7785846541,82.8912306684,77.2611647951,76.8105048346,,13382.954124188842,,10401.098131345045,112.79024925582222,97.4703282684,105.496161472,98.6569846061,66.0394903763,97.927113334,120.928865242,93.5245227076,133.479665518,93.2755814186,13.3665366951,90.8803113318,103.165131279,97.3031815003,15.5846155188,98.1163744175,22.3681857281,90.1361755611,245.77652626,101.188722352,120.02047586,102.364400156,119.410442124,15.3033676678,,102.333312344,230.285616623,103.230274732,140.0719251,100.134148671,85.1483710321,97.7875331428,31.1552463881,85.6199085068,60.7392258632,102.321572123,230.2701691138296,97.3095702671,,47.4093813069,,13529.5621303268,260.049367786,89.7850382911,49.7889497022,81.7134585347,37.0035667122,73.2681617667,62.6834094273,89.4341710847,76.5807254193,82.6515234369,233.551141181,82.0011734422
7.86266864654,100.004358044,61.3931544441,97.7751488421,37.0005677941,86.8889363947,47.7750817502,83.6534158148,79.9161877805,76.9743683672,,13487.925809714707,,10476.09769502027,102.516657007,97.3885298973,108.605611539,98.6373464219,65.8685176734,96.5480570642,126.056475188,94.3635536718,138.017864673,94.2959139133,12.5802698208,90.0411171482,101.522519692,95.9547450109,29.2909944934,97.558136264,41.0636026854,91.3843073221,230.931648566,100.377400472,126.773384724,99.0898782906,123.878517696,11.254797974,,100.533873434,231.335987982,101.440524669,142.282739448,100.571611089,86.6927435135,96.8332619977,34.1946962109,85.9468407739,60.6868722017,94.0545053768,261.258834743,94.8631406071,,44.8623926882,,13633.902654495103,239.854493233,89.6006748353,43.9278901832,81.7528545572,41.6349105198,73.6205927033,55.4130856453,89.3356107997,79.8645636381,82.4872174785,256.898214905,82.4310047196
7.86266864654,98.5585593226,55.6906024852,97.549590742,42.0112551793,86.0540040446,39.6015949728,83.5075719008,82.4219616586,77.892068385,,13645.747753456575,,10589.693125,91.0977601845,97.2755928,112.397013652,98.5147918005,67.8501417797,94.1365913488,130.498829791,95.8846077544,140.214036582,93.4170998751,13.3665366951,90.0679684913,100.172660913,94.569612372,50.9587421415,96.8807066119,47.7302028967,91.6866114343,211.015892926,98.8590871425,134.441286765,97.7540414252,132.281416817,3.80326848008,,99.0591546227,232.177779323,98.1744604254,141.079668874,99.0853090071,85.9246464165,96.6162470696,32.8981005259,86.0833959035,58.0984818411,87.2881974442,288.990745608,90.4803955231,,42.6820679133,,13790.777685352457,224.017993466,88.6839930375,39.5474716615,81.7186204338,48.2113757671,74.4495555376,46.5121859058,89.0306237336,84.2654825325,82.5286587077,269.814989665,82.4398086405
8.6489355503,97.2783778962,49.3402554728,96.8314368606,48.0412806622,83.8872260845,26.5288116414,82.5327752618,85.4507834751,78.3083690235,,13750.820694945507,,10665.271344592731,77.6053779949,96.2532357672,114.873396171,97.4628582905,70.4805036913,91.7994976982,133.793152019,96.2046658721,142.26175985,91.2147512936,12.5802698208,87.7962360842,98.8898982769,94.2443576211,70.7497592175,96.2082263796,52.6601114485,90.1205358256,193.674462359,98.1701314833,157.508818012,95.7056445827,141.34759446,2.72935882364,,98.9712582711,229.816812753,95.8094685163,136.968392596,98.4945729079,81.4170573364,95.1373025307,27.1127468736,84.9297298749,56.8656371948,84.3955810722,320.9856842498412,87.858566625,,42.5149933411,,13895.22208995562,198.93407308,87.4974877415,36.113680801,80.8023956018,55.7140106547,74.9022614345,37.3688571646,87.8836034237,87.4506559323,81.5204397412,278.188993921,81.2927883451
7.86266867447,95.5759609077,41.8869642188,93.3247137232,53.5311141298,81.511095042,10.5750106801,79.7063639844,85.0902576374,77.1571816751,,13855.195784292146,,10741.123547796153,61.6799342482,94.3153244077,116.754672919,95.0293450993,74.5793204226,88.5782478026,135.214938911,94.3630943176,142.913388707,89.435468595,13.3665366951,84.2899233437,99.1400895258,91.9343175281,90.1799130041,94.0864395897,57.2037845891,88.3007086701,177.661789971,95.7977303433,186.922195589,93.6337038196,145.161668877,9.02549347049,,98.7251486244,221.547776113,90.9687094021,130.738889606,95.00527918,75.5236964112,92.9713704485,19.244548266,82.8523890302,55.6189409718,81.4172823816,347.09641793,84.8103532544,,42.5903745509,,13998.981683679418,185.206497387,85.812895743,33.4245696584,78.8775219514,65.4622010149,73.4631855376,29.7448507727,86.2562275674,91.8820319199,79.1876400314,282.073079843,78.619543611
8.64893552237,93.5120258923,32.9257333817,90.5541653462,56.5028741989,76.9288656828,3.4977528809,77.0994407149,79.3311843876,75.3560212551,,13960.062488084626,,10817.738381355583,47.6541979399,91.7825599524,117.454999398,92.4435813096,77.4912238499,85.3177752952,137.88170907,92.4115313564,140.8493454872763,85.2974707221,12.5802698208,79.3064584825,99.495518688,89.1476044717,102.829460529,90.9149947448,62.4295722121,84.6474774141,162.52639839,92.8747981569,225.530160925,89.9512921291,147.084929044,16.2486863568,,98.8051372692,206.534933537,86.4951253117,120.349140758,90.9819969215,69.9790171274,91.0625453468,11.9671463752,79.7414028706,54.7541016317,79.285447471,359.331386706,81.8129860704,,43.5358031545,,14103.228831308088,157.689573723,83.4502186888,27.7506257542,76.1614089833,72.6012514752,71.4931456119,21.0411073026,82.9781882834,93.4105647583,76.5831974094,280.948650432,76.7941836665
9.43520239819,90.0183916939,27.5644208924,86.3381756676,60.8886699004,72.1050811141,14.3001403902,72.7249615973,69.5314894959,71.2416082905,,14065.310036936498,,10895.660018089937,34.91591517233685,86.3173770748,119.040019327,87.3244339393,82.7841185344,80.5103930628,137.765189454,88.2491836107,140.669327263,80.3551412063,13.3665366951,73.2914657486,101.115737419,85.4803370028,109.635844061,85.2806944738,64.1381443908,79.5437769256,145.881366074,87.7085061249,253.060335792,86.1947062111,140.899695887,22.5874816913,,97.2390616117,189.167498555,80.7104583979,107.209153708,84.3976905131,65.308516893,86.2718781284,1.91537152075,75.9834212713,52.1762055955,75.8148195867,367.238097667,76.697231185,,43.7225519304,,14207.87021500571,146.298103828,77.6440351609,23.804922687,71.5226390078,79.6010195031,67.9329046181,10.1992083799,79.4221434526,96.0906601044,71.5988353851,275.741203346,74.1206766661
8.64893552237,86.3201383709,22.1653817285,82.4602546246,61.8300087864,64.924492056,25.7059294406,66.088155451,52.3388372948,66.5281170548,,14169.866225507378,,10973.496559993382,29.7415218814,80.5251756197,117.930488089,81.7373783259,91.5237305569,75.045774867,133.296728306,82.5767733851,140.571560174,74.7684847782,12.5802698208,66.8642853934,102.791674312,81.5780175826,113.00832688,80.6820363704,64.6297069812,73.2283766761,133.614988044,82.3523800312,278.893551231,79.9323568001,124.828762817,29.5637314702,,96.3848385109,168.132305693,74.7616827647,95.7170633124,76.9092001622,55.8914688104,81.3660650767,8.17169436909,70.4846708494,51.3073429906,72.5848212678,374.186810488,71.5837712422,,44.6096085152,,14311.824495279365,130.556799806,72.5984861787,16.0475079148,66.0772718449,87.6611891058,63.7603729131,0.800690395423,74.4238130294,96.1628428277,66.8692350087,270.694624221,69.4622567668
10.2214692461,80.9451797655,17.0325424154,78.2776861409,63.3020421347,58.0063612526,35.331346614,57.6976675361,30.9968018626,59.64978004,,14275.942137616465,,11053.387878788546,18.614003036,72.7622282792,111.988360063,74.3776664014,98.897461023,68.6296159233,128.133454344,74.2685872758,138.947383539,69.8825636202,13.3665366951,60.3407333929,104.166860956,76.4942733548,113.438869383,75.6249219977,66.9007496447,67.3897758979,116.307711608,75.1717909556,302.945778875,74.8109531126,100.586931677,35.8446251399,,93.4710695689,144.128630423,67.8219018199,76.0304867833,67.7905621509,53.1975919134,74.6745317782,18.3718937135,64.7113912903,48.1172454466,67.1069612749,381.341597174,65.1550631937,,45.6634033513,,14417.303709979244,131.917040766,65.7701276267,7.6416770287,59.0064856249,92.4344803849,57.8426570064,14.6352998806,67.2432239713,95.4257986098,59.688645961,261.053177566,64.1841362914
9.36234257299,76.3318640293,13.6261127841,73.3786869157,60.841454778,43.8202195065,45.5642382216,50.6312534123,18.8523631095,54.5538800305,,14380.19987382389,,11132.06092927667,5.24840788805,66.5305314444,103.072813806,66.7218875369,104.038177786,63.4803613357,121.742035668,67.3006952978,136.469945359,58.8686094642,12.5585609661,55.3484107774,104.661366084,71.34501875,113.679306232,70.5290219497,68.0115846024,54.7515053264,93.8806898846,68.8014969313,323.8388783035644,62.3367412909,72.9181998494,43.317456284,,91.5413442772,121.81808944463785,62.0891669917,58.006352223,59.4308129354,52.8274564728,68.3514219567,30.6391290928,58.9979554713,47.7204349,62.3362028274,393.090186557,60.4322483708,,48.6211740945,,14520.96841788554,133.450507648,60.0136245073,2.57059296107,53.9105857098,98.5641768035,52.9395512137,31.0478691433,61.3195328766,94.7457409466,54.0192035092,244.485971007,60.2338567537
10.0450133922,66.0601180058,10.2248780469,61.3959379937,55.9729230939,35.2372887813,54.8218791101,37.4266752028,9.72684271083,44.3198598038,,14587.669588589944,,11289.982802799308,12.0804071897,55.3403697923,85.3614198326,52.5886984467,106.503858386,52.8299443943,111.079813059,55.1558285729,132.431795389,49.9371824108,13.3665366951,45.171685975,106.11324845,61.9514778161,113.839039445,61.9052530364,69.0039297011,46.1243411803,71.7890096748,56.063057986,350.77150233,53.4829428359,37.9533847461,56.1744505165,,83.9509483131,100.354238232,52.8140067192,44.4345894732,46.1243592363,55.0399831083,54.6760480689,37.4511922059,47.6841926281,46.5359977746,51.2760365418,408.511050433,51.0121009647,,55.0078969422,,14727.264772944582,134.372988635,48.8563070477,14.1886201427,41.9823556418,103.31374478,42.1501498078,42.3613729133,48.7738095672,94.5866750495,43.05299568,207.84696576,50.1720636148
9.8499645793,58.7895288827,5.48391853385,52.2706586089,49.9628042391,30.0689195888,62.5437647284,29.0647514186,3.17716756527,36.550360349,,14742.148142868664,,11408.3268226,29.4743447514,47.2256013364,72.075789309,42.0669251142,107.128361229,44.630579114,97.1140848366,46.3743091313,129.290789267,44.0256536063,12.5802698208,38.9234750963,106.129882402,53.8840394968,118.538757677,54.0448556381,68.907915518,40.8260754793,46.7177695855,48.0893074182,363.0135455004614,47.176012029,13.4234950147,64.1503661355,,77.0541529093,81.4562753668,46.1301107538,31.0084231724,39.344773139,56.2943424248,45.2922042798,43.7634215069,38.5803879212,48.4204421326,43.1318743088,429.218940441,44.4390241923,,62.5331339812,,14880.865364238025,135.393488034,41.8103528548,28.373461115,33.9339688194,107.642795234,33.0016200412,52.3109534081,39.2816565463,94.7947672138,35.388964648,194.211270987,42.4970996748
8.97224494716,54.0637401889,1.19697754649,45.6034782673,45.4525183926,24.0091118343,73.1428323089,25.1826278035,7.53553080857,31.7826419496,,14843.792217504984,,11485.873044777178,41.6057220524,42.4079561857,65.5377655318,35.7578568951,103.713523857,40.3348938558,81.3183939098,41.7931914523,125.069143145,36.9545427449,11.7940029745,35.2943289571,108.186174554,47.0461870087,127.089721386,47.8712678542,66.9181763039,35.2563000509,21.1623644021,42.7743409593,376.039690797,40.0871037751,18.9031126303,69.9525423612,,69.1914842627,42.8130972473,40.2972765608,13.1280552161,36.0104508131,57.828444673,39.184200074,49.4195049486,33.0232083937,51.954499498,37.8102070187,455.405769099,39.7772682803,,68.2282009567,,14981.92567771888,134.963950488,37.486014711,36.4354112948,28.324938492,106.284686261,28.1120327114,62.4607052576,32.6025860425,94.8998918241,30.3535595442,177.955280741,35.3820090165
9.65491576638,47.8986691004,5.04205424063,38.2755330896,36.1333066144,18.6666824651,77.7905182774,20.1232781408,11.3566335856,25.1605396759,,14944.701434429384,,11563.068676701236,44.4243812804,35.8855627796,63.5589484996,28.7099122628,101.296499456,32.4965541325,62.699906896,35.741717774,121.538158487,31.20439912,12.5802698208,30.9354591308,109.472843967,39.4553785944,137.7483244,41.3301163839,63.5160270323,29.2775273985,4.17303101529,37.004858109,385.289249049,33.8610933423,43.7942953143,72.4853068771,,62.115082492,36.7666996353,33.8094753254,1.63578587132,31.5287153985,54.9474788802,32.8653919667,51.8604260611,25.7769951922,62.0532163434,32.1390396263,494.67834822,34.2079044147,,74.2489707755,,15082.254777841043,132.009475597,32.6032673488,44.4679038645,21.7673335416,108.141102309,21.6995274719,71.1840136883,25.5941931966,92.1920358115,25.0421473524,163.040319977,28.3056072505
9.45986699158,42.5444371514,10.8053810155,33.042499025,24.524939511,14.3262164378,77.733972543,16.5116042089,17.0232817283,17.3234922083,,15043.877725330154,,11638.723041828096,40.4343551018,30.0653137555,68.5190163836,22.7884837763,103.041770344,25.7421967083,43.9070032406,31.0007813325,116.454271055,26.3993510669,11.7940029745,26.2457235015,108.335885775,32.344775413,146.7183243328485,34.8035511121,63.9206729805,23.8598477414,17.1430772017,32.1482700099,395.685256503,28.6936277728,63.4213588138,77.1846163276,,53.9212414057,35.411016879,28.3380542211,21.707946845,28.2718644307,51.2856177394,26.6145613267,53.5414686586,19.500513953,76.7898502967,25.3168222294,526.5382119294925,28.4722158121,,80.3422683205,,15180.84503839747,127.118397385,27.3996522267,51.3600901102,16.2119868918,107.067248067,16.1807789736,76.4448344087,18.3993167029,90.5896629626,18.707306272,146.672410352,22.079180043
9.26481815441,36.0348361201,15.9358881579,27.6896177243,11.2521354115,8.97450678615,75.0932978443,12.9599604656,18.6017446904,10.1160171781,,15140.108563157939,,11711.91306056922,30.9901557183,24.6614175648,77.4230566305,16.8327042841,108.06522298692325,20.3383004825,32.3306482313,26.0180070848,113.833162585,21.0608861093,12.5802698208,21.3116281843,111.194926522,26.3310911242,149.952742836,28.3575641895,65.0054989065,17.8252636162,35.1665107213,26.7443738359,409.8268496590705,23.7382540607,76.8834056424,77.798105589,,46.4105898405,42.459015564,21.4328541888,36.8685609247,26.4323735636,43.1757390062,20.7525431992,54.5478394702,13.7495041995,95.5856795842,20.0222114193,546.7919361800991,22.7858700573,,88.5805159517,,15276.491434323156,117.474611013,23.0435457312,57.470277954,11.8055503799,105.105096838,10.8510911739,80.220206513,11.076860861,86.5066152443,13.2301555657,130.624025471,15.0973852681
9.75244018497,30.8736763798,23.1201321456,22.3892651887,1.71797580242,2.56266934096,74.6811635986,9.97274904536,16.1915485282,3.62244642475,,15234.74694095387,,11783.381359973182,20.5777700533,19.0938380738,84.4581646629,11.4139972163,116.232386626,14.0681908703,20.2533349376,22.5745418451,111.003897099,15.7829943394,11.7940029745,16.0331693167,111.778387027,20.5328290446,147.504821767,22.3751581652,66.9368636152,11.6428637554,50.2261008358,22.5485518097,425.712527265,17.7180098785,85.6588395306,81.555727154,,40.0761341072,53.6102308111,16.2334203195,38.9369225299,24.9168173805,31.9346169715,16.4026650618,55.3532272069,8.93959866291,108.824410822,16.9150369442,566.03444715,17.4706630153,,94.4074050595,,15370.530375803042,102.222029549,18.2186322074,64.0533413021,6.90489643529,102.345291757,5.07680398572,82.971338003,5.24968219609,82.3227229389,7.84344077607,116.672664779,8.64094832238
9.55739132354,23.1823482815,27.3362997052,17.1316645364,20.5704914816,3.12583139021,68.4535950913,5.60439909569,11.0356047055,4.34913751932,,15327.561480223096,,11853.469512729042,23.3680275754,13.6054352685,91.7672646207,5.3063794862,121.633150366,7.31019536201,11.3893497008,16.3203812314,109.207664177,11.3280820686,12.5802698208,9.56811519946,113.413951621,13.9341401121,144.492977709,14.4819028305,74.0800323346,6.07800546217,65.1181299245,18.4581850415,444.342878307,12.6982627338,89.2850084537,79.3922345275,,29.6404888096,63.2416830235,9.7758931951,34.7784981724,21.5999684402,17.847369487,9.52801877714,55.100682392,2.13520293679,128.835658848,10.4988739232,580.437517112,11.8544958582,,101.514109192,,15462.74746825415,91.2766221806,13.2760299738,66.347119887,1.36227999624,100.21511554,0.654317539115,85.2240678949,0.603411662279,76.897466835,1.78850441184,97.4644370321,2.05033320592
8.684601302107735,16.8447580941,36.1828150287,13.6001770824,31.6008611644,8.0076385984,64.2331184775,1.82795809821,4.33830549991,10.5396954512,,15416.477996220006,,11919.804557176732,29.4996625222,8.7430291147,97.2890379144,1.86514761939,126.530484277,1.32603542853,1.66035421338,12.3559300073,107.997701607,7.6755696144,11.7940029434,4.37554528106,112.82889454,8.5081574506,138.781208694,8.28229220091,80.0594464533,2.52062190495,77.9677749959,15.1419002969,466.413505279,8.37174494873,91.1270790889,80.7827029197,,23.3645361601,75.3899056054,5.86396379985,19.403937164,19.551722518,5.60742206991,5.02184497833,51.8540375976,2.76652492327,129.058741558,5.33254149015,597.516452866,6.52836823306,,107.185574392,,15551.057689572357,71.7707091494,8.22249015352,68.3662620991,2.58833186748,98.2102097598,5.60631957396,80.7927958379,6.57382411043,71.0833132337,1.75911962387,81.6364086172,3.95322346223
7.75675822986,10.2439082611,39.746274069,10.3457465256,40.5376753571,13.4989857841,58.1910737326,1.83051205932,10.2853753459,16.5464139471,,15502.7592275829,,11983.35198570169,38.0178649153,3.94951290319,95.6867213193,5.04140456523,127.94371918,4.38987668867,14.5141338812,10.3634768132,104.93037348,4.25556178251,11.0077360971,1.21127068111,110.637623166,4.44771230792,132.012753274,2.2238985494,86.115011777,2.72788645541,85.1686693059,12.6507601085,489.363701575,2.97801810043,92.1390970219,79.0744491325,,14.8380868689,86.6549926618,1.85284968829,3.19328226248,19.3282054268,3.28923165063,2.5786023499,49.6670949425,5.71615265263,125.652649008,1.73517228154,609.623962931,1.76217474306,,115.904355848,,15636.71581950242,53.8297778128,2.61502789165,68.7687777367,8.12142160809,92.8376029041,10.9249639461,76.9486860754,10.6007857857,65.8462993155,5.76280365626,72.51580365160824,7.55684844134
7.66441587069,3.34879050598,41.5920376991,5.53811624083,45.4646022917,17.6579830565,54.9690719577,5.04081259181,18.6212882664,23.5156023006,,15586.14368390121,,12044.398398652314,39.2023951111,0.688068441426,83.3158865942,6.09448597585,128.731384602,9.80801079332,26.9183791319,4.47310392687,103.073875049,3.83676050227,12.5802698208,6.79683334823,107.765942415,1.05488764036,128.108588591,3.53899525973,92.5427802353,7.57746231855,95.6157778096,10.7537247772,521.525700025,0.0419604396095,87.2925113483,79.3262952762,,6.17117017924,93.3308022329,2.09716980641,17.021226597,16.9995902136,12.1372220713,2.35465633173,34.5487685242,9.13816532476,122.859090547,1.58896847299,620.884476935,2.68206962888,,120.668124656,,15719.477176726099,46.8351169234,3.07105388321,66.43169159,13.1913118866,86.0776419548,16.3311537835,71.8346388465,16.6535588509,58.4269654191,11.6871145492,36.8211756146,12.4774358858
7.57207345246,3.0701741537,43.7231784154,1.45786650302,47.3733779843,23.6323581607,51.4472365572,8.11365567061,25.3772926789,28.199509865,,15665.83665261617,,12101.57865804881,45.2924480356,5.08527065547,67.7087021661,5.70742273001,128.008364095,14.6486022866,33.1650453714,0.835732559438,100.583891196,1.16440117592,11.7940029745,10.6211687206,101.167536739,2.18010126129,123.5064830845582,7.56219917056,94.9525335655,12.6453303467,107.332777169,10.2500883974,549.955494022,6.04229043826,77.9816147155,74.9411550581,,2.73255377516,99.1260324661,3.97977766365,52.6790208289,15.1789626207,16.6758677765,5.45965178624,28.5937831554,11.8249204223,122.796708085,8.28741814557,627.829882834,7.32679960412,,125.083326327,,15798.52841591912,36.138099568,7.34953887565,61.9466726503,18.3304486433,80.4900937912,18.8582708048,64.5666279205,22.0713408511,48.728971257,15.7851930144,29.021237951,16.653558815
6.64865001817,10.7845480195,44.2566225106,4.56638186649,49.5631357147,28.4860699353,52.6445640565,13.738373615,34.8178333511,34.5166044556,,15742.657901979328,,12156.24935508112,57.1625538241,9.33571076371,41.4464812727,5.74365339789,123.840762197,20.3631150328,34.452767486,3.42083757848,100.540027665,0.492096715339,12.5802698208,15.5308363551,93.0043517191,4.94639177142,118.454682552,12.2292949117,96.6585168219,16.4123223437,116.78096227,8.4721978839,573.765821515,11.0209518107,64.5614531733,72.4235069933,,8.80285791888,101.995979656,8.7086723652,58.2252504945,12.6564691846,21.1613022215,10.1021170799,22.9378652597,14.498044691573536,122.273658923,12.1869509438,630.574192046,12.7023572835,,128.646709167,,15874.70716380652,82.9110429268,12.0196481696,53.9996685754,24.261528492,72.8125357093,23.570608545,53.4142675753,25.9880956098,40.6448258333,21.8674297214,26.916735065,22.2685519194
6.55630751464,17.2429349049,44.8464045951,10.5687897458,52.3299946302,34.0443247015,53.0471544515,18.6425519527,38.2850063129,40.0559329622,,15815.508811177448,,12207.283973317844,76.5211165171,14.1894224657,13.3323162947,4.37077305252,118.610739638,24.815894613,34.1726010006,9.12357138669,100.244228971,0.941402420425,11.7940029745,20.3469864699,84.9559019587,7.61081815806,115.558523984,18.0174795086,97.7008801057,18.9445058599,127.648395117,6.16810359493,592.7534444222067,12.431970705129087,46.0634294564,64.0398018281,,18.9817854953,103.028398003,12.4070393144,64.5741309516,7.39893945267,27.4371600556,16.2417618034,15.5367314238,18.4976793931,120.750569909,12.4139564432,627.606863524,16.8760144622,,130.8196235,,15946.913204353546,92.0261088879,17.4844284841,44.8980667985,30.3001270033,64.7069485462,26.3281976773,44.9411826938,29.6931399624,32.0421560668,29.2426018088,41.1840778104,26.366299688
5.72522632142,21.7605975622,43.7310120166,15.249996498,55.5617225789,39.4825702729,54.0978356118,20.640987868,44.3707960554,44.3624397065,,15883.465462261145,,12253.273917835384,100.740694817,17.1960763401,9.04644112384,1.82115541987,109.391303422,29.8614499733,28.1438415817,12.6059976545,100.52026371,4.47396465141,12.5802698208,23.664137699,77.7805118718,8.94880959726,113.71548984,20.7945240029,98.4202607968,24.5112020338,135.683902794,7.0202667366,611.337287791,18.7977367883,21.9247580024,59.0795353622,,24.9058238684,99.9340744076,14.9494654642,70.2611882936,3.85346501536,30.0114913284,19.8511169988,4.79375721544,19.8199561215,119.272381733,13.5587165146,613.62593112,22.8827315141,,134.292168262,,16014.212266760636,89.3385325889,20.3370804604,22.2098912426,33.4651582429,55.8625238301,26.5261540472,29.8052179039,31.8433104452,22.3744052047,33.7671595745,48.27704160933747,30.1053585547
4.89414506915,27.609053155,44.1592249073,22.3853868162,60.8291568951,44.3502714653,54.1959775423,27.2834034448,48.066037162,48.3951391936,,15949.84647983137,,12297.525934174686,128.765592248,20.3059661442,23.9350846313,0.282007317843,99.1249732924,34.8014383518,19.1007766102,19.648785102,100.947602387,5.97255646891,11.7940029434,29.1232145395,70.5441656157,11.9346919181,111.358168645,24.9459621225,101.916354243,26.7935814878,143.808318341,7.92328857191,618.652164307,21.6125796597,6.88161193413,43.2983855912,,32.7467845409,96.0028231649,19.4933729989,74.2145134097,0.305439967395,31.3826566806,26.2468503491,6.77836868587,24.0755936577,117.080612565,14.9183649061,589.807078372,28.6569302528,,133.937618564,,16079.926369542352,70.3822395581,26.6504386589,5.31639714407,39.9146748249,48.3124842666,28.2816638382,10.4735262263,34.1922337366,12.7377618445,41.0277117689,55.1904352288,34.4806288549
4.80180265092,32.8861787146,41.9224107983,27.4306942694,65.5553856154,49.1344952627,51.8490399189,30.5314515022,53.0834469423,51.9395719195,,16011.378777855354,,12336.939807985675,158.975978242,25.7509733398,31.9737519231,2.30058611001,88.6440739886,36.9825560018,4.64324825401,25.975487175,100.115428337,8.54745970149,12.5802698208,32.7331049747,68.3115074749,12.9945421673,110.741621557,28.1595983904,107.604537132,27.6345512825,149.034218514,6.85188183872,622.973781896,21.0971178384,40.9948438785,33.1137074804,,39.9666275685,88.8909130766,24.1596740811,81.2263526536,5.84917483167,35.1891615273,30.2032444476,11.9798055446,27.9047781044,113.596444076,13.9238072127,556.107205443,31.4839378998,,135.177941202,,16140.778021634995,50.8689760023,31.1804347089,15.1351701161,43.7324244559,35.2928095615,30.2398642019,13.885178434,36.6349076315,1.77991735837,46.7222054355,58.7770293288,37.3396333093
4.70946038361,34.6357437982,39.6651270043,31.765714811,71.8850577269,54.214094289,43.3610775497,32.3288967558,56.0024562386,54.7687974425,,16066.805020152226,,12370.484764760266,178.215861219,27.3911769893,37.4571331345,5.68648934141,78.0970164942,39.0218673874,23.2792410988,28.9877306504,100.55037319,13.1770656203,11.0077360971,34.0591327042,80.2339918499,13.4710445903,111.708325723,34.3280237753,114.57571063,30.4256185171,152.694019709,6.84033537063,627.131271252,23.5919016609,82.5177775802,29.1766721655,,42.0614224254,80.3737617599,25.0801726307,93.2105113675,10.3706237776,45.8398879189,30.2231142389,15.610814462,29.8016071092,107.341515033,13.5144603939,514.798283936,36.3045770284,,134.308419903,,16195.516368527129,21.8798933673,29.5962710949,33.0339086926,46.0478509108,24.1799127435,28.4299874957,42.8249322547,39.5409871953,8.91997223469,48.7674382393,62.9779865638,39.0910311997
4.61711808348,36.7777027952,34.6635391235,36.0359551449,80.7597578678,56.8593042127,26.7457479765,36.6211513696,59.1166993467,59.5952414619,,16120.517691475461,,12402.584869319044,206.044464289,31.7191581953,36.154483641,1.47065464075,51.2275948853,41.1406202422,26.3537782456,35.9582971724,102.175316499,17.2469199228,11.7940029745,37.7408096101,87.4808514167,15.5400023133,112.709257205,41.841504525,120.589444404,32.0743738104,154.069942415,0.653290465541,624.311351774,24.5332279116,117.6310889,23.1520450269,,49.681245294,70.6378817803,28.7096980455,106.140726848,17.7164822382,49.5699676096,35.6244955754,20.6480635242,33.9752301281,99.4554016608,14.3325919616,485.148222349,40.0306737165,,132.486406484,,16248.53906846086,8.56501487777,31.8205403963,52.8910461667,50.5330543576,11.038457298,32.1017296521,77.5677877157,40.3723852442,18.5734245253,48.8586433563,67.2053751134,43.2503956387
3.04729782001,38.9737284427,26.7654122796,39.1939958363,87.4629190484,60.95470170784858,6.18127600401,40.9871531456,65.4396030558,60.5456676421,,16171.82563186611,,12432.01549151089,230.681190147,35.3046001356,28.4354686311,0.633633136101,39.4019424927,42.89876636,29.6381875654,41.684262601,103.305617511,26.1718994616,11.7940029434,42.227155851,94.3146439019,17.8219656506,113.179151602,45.5071189699,122.581437671,33.8998953955,153.502914482,1.67165498795,612.88836781,26.120405337,178.85597468,9.43299789487,,53.4543713933,61.3138381359,32.179827572,121.76344737,21.2126394879,51.6146669008,40.9178464852,21.2087429821,39.8290917601,90.7941496144,15.858674696,440.968473252,39.8700001253,,124.845907321,,16299.1359645727,1.56672669365,33.8299172322,77.61732043,53.8902537833,3.06228962901,34.8647481954,114.477099694,37.2908731334,28.9866309681,49.2696038981,71.5480957731,47.3191932515
